Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
3218874,172.31.0.2-172.31.65.85-53-62620-17,172.31.65.85,62620,172.31.0.2,53,17,20/02/2018 10:16:37,1334,1,1,45.0,98.0,45.0,45.0,45.0,0.0,98.0,98.0,98.0,0.0,107196.40179910044,1499.250374812594,1334.0,0.0,1334.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,749.625187406297,749.625187406297,45.0,98.0,62.66666666666667,30.59956426705017,936.3333333333336,0,0,0,0,0,0,0,0,1.0,94.0,45.0,98.0,0,0,0,0,0,0,1,45,1,98,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4218366,172.31.66.7-213.230.16.197-3389-54411-6,213.230.16.197,54411,172.31.66.7,3389,6,20/02/2018 04:32:17,3276076,11,7,1148.0,1581.0,677.0,0.0,104.36363636363636,202.2944748268092,1173.0,0.0,225.8571428571429,430.09860441974166,833.0087580385804,5.494378030302105,192710.35294117648,250174.065162124,953223.0,4.0,3276076.0,327607.6,383944.2882407695,1333006.0,4.0,2923505.0,487250.83333333343,274100.14310059504,953223.0,212440.0,0,0,0,0,232,152,3.3576754629623973,2.136702567339708,0.0,1173.0,143.63157894736844,298.5202785827894,89114.3567251462,0,0,1,1,0,0,0,1,0.0,151.61111111111111,104.36363636363636,225.8571428571429,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1489162,172.31.66.85-52.84.7.112-52816-443-6,52.84.7.112,443,172.31.66.85,52816,6,20/02/2018 04:36:39,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2992263,172.31.0.2-172.31.65.41-53-62311-17,172.31.65.41,62311,172.31.0.2,53,17,20/02/2018 03:20:51,837,1,1,32.0,60.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,109916.36798088413,2389.4862604540026,837.0,0.0,837.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1194.7431302270013,1194.7431302270013,32.0,60.0,41.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,62.0,32.0,60.0,0,0,0,0,0,0,1,32,1,60,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3512595,172.31.66.12-50.97.40.233-50537-443-6,172.31.66.12,50537,50.97.40.233,443,6,20/02/2018 09:37:35,117286392,19,15,1385.0,8154.0,270.0,0.0,72.89473684210526,89.10411808468297,1460.0,0.0,543.6,643.6294186652973,81.3308333331628,0.2898887025188736,3554133.090909092,14102162.390937315,58451925.0,8.0,117286392.0,6515910.666666666,18812543.19810896,58451925.0,28.0,117224125.0,8373151.785714285,21147997.962663308,58517093.0,17.0,0,0,0,0,392,312,0.161996627878194,0.1278920746406795,0.0,1460.0,272.54285714285703,481.3040706282893,231653.6084033613,0,0,1,1,0,0,0,1,0.0,280.5588235294117,72.89473684210526,543.6,0,0,0,0,0,0,19,1385,15,8154,8192,165,10,20,386689.5,458734.8171879914,711064.0,62315.0,58225357.5,320414.8312929662,58451925.0,57998790.0,Benign
7218171,169.254.169.254-172.31.64.24-80-49504-6,172.31.64.24,49504,169.254.169.254,80,6,20/02/2018 10:44:02,6225318,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,52.68807151698918,1.2850749150485166,889331.142857143,2346219.406338236,6210043.0,10.0,15275.0,5091.666666666667,8511.392913814598,14919.0,71.0,6225043.0,2075014.333333333,3593527.091213636,6224462.0,252.0,0,0,0,0,92,92,0.6425374575242583,0.6425374575242583,0.0,231.0,36.44444444444444,79.6996096463325,6352.027777777778,0,0,1,1,0,0,0,1,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
625889,172.31.0.2-172.31.64.126-53-49443-17,172.31.64.126,49443,172.31.0.2,53,17,20/02/2018 01:47:12,1010,1,1,50.0,132.0,50.0,50.0,50.0,0.0,132.0,132.0,132.0,0.0,180198.01980198012,1980.19801980198,1010.0,0.0,1010.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,990.09900990099,990.09900990099,50.0,132.0,77.33333333333333,47.34272207354931,2241.333333333333,0,0,0,0,0,0,0,0,1.0,116.0,50.0,132.0,0,0,0,0,0,0,1,50,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3855259,151.101.202.2-172.31.66.51-443-53320-6,172.31.66.51,53320,151.101.202.2,443,6,20/02/2018 01:35:28,117190793,14,15,1370.0,7905.0,778.0,0.0,97.85714285714286,206.3860673379112,1460.0,0.0,526.9999999999999,682.6231966256557,79.14444268672199,0.2474597129827426,4185385.4642857146,15333741.684212768,58872805.0,0.0,117190793.0,9014676.384615384,21951448.962927025,58872805.0,30.0,117128891.0,8366349.357142856,21247438.46871297,58896301.0,0.0,0,0,0,0,292,312,0.1194633097158067,0.1279964032669358,0.0,1460.0,309.16666666666663,541.7041490126056,293443.3850574712,0,0,1,1,0,0,0,1,1.0,319.82758620689657,97.85714285714286,527.0,0,0,0,0,0,0,14,1370,15,7905,8192,65,7,20,89933.0,39230.28422022966,117673.0,62193.0,58474355.5,563492.6868207785,58872805.0,58075906.0,Benign
3364412,172.31.0.2-172.31.66.107-53-58593-17,172.31.66.107,58593,172.31.0.2,53,17,20/02/2018 09:58:36,92053,2,2,62.0,238.0,31.0,31.0,31.0,0.0,119.0,119.0,119.0,0.0,3258.992102375805,43.453228031677405,30684.333333333336,26327.32330362001,48609.0,458.0,91595.0,91595.0,0.0,91595.0,91595.0,49067.0,49067.0,0.0,49067.0,49067.0,0,0,0,0,16,16,21.726614015838702,21.726614015838702,31.0,119.0,66.2,48.199585060454616,2323.2,0,0,0,0,0,0,0,0,1.0,82.75,31.0,119.0,0,0,0,0,0,0,2,62,2,238,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
135824,172.217.3.98-192.168.10.25-443-63098-6,172.217.3.98,443,192.168.10.25,63098,6,03/07/2017 08:14:16 PM,22,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136363.63636363635,11.0,11.31370849898476,19.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,32,64,45454.545454545456,90909.09090909093,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,32832,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1050460,169.254.169.254-172.31.65.50-80-49693-6,172.31.65.50,49693,169.254.169.254,80,6,20/02/2018 09:19:34,6156740,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,53.27494745595884,1.2993889623404593,879534.2857142858,2299758.0551670883,6094638.0,39.0,62102.0,20700.666666666668,35556.753090423386,61758.0,107.0,6156542.0,2052180.666666667,3554074.1497667623,6156072.0,163.0,0,0,0,0,92,92,0.6496944811702297,0.6496944811702297,0.0,231.0,36.44444444444444,79.6996096463325,6352.027777777778,0,0,0,1,0,0,0,0,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5216762,172.31.0.2-172.31.68.10-53-63115-17,172.31.68.10,63115,172.31.0.2,53,17,20/02/2018 10:24:42,37582,2,2,76.0,264.0,38.0,38.0,38.0,0.0,132.0,132.0,132.0,0.0,9046.884146665958,106.43393113724656,12527.333333333332,14143.136863275184,27865.0,1.0,27865.0,27865.0,0.0,27865.0,27865.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,53.21696556862329,53.21696556862329,38.0,132.0,75.6,51.48592040548562,2650.8,0,0,0,0,0,0,0,0,1.0,94.5,38.0,132.0,0,0,0,0,0,0,2,76,2,264,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7182780,172.31.64.120-185.222.209.10-3389-29003-6,185.222.209.10,29003,172.31.64.120,3389,6,20/02/2018 01:48:26,1663572,10,8,1460.0,1731.0,741.0,0.0,146.0,219.565733007478,1179.0,0.0,216.375,405.4647906151303,1918.1616425378645,10.820090744494378,97857.17647058824,225892.1248705439,951631.0,13.0,1663572.0,184841.33333333328,351168.85124110884,1110479.0,182.0,1662841.0,237548.7142857143,315450.18701675354,951631.0,105483.0,0,0,0,0,212,172,6.011161524719098,4.808929219775279,0.0,1179.0,167.94736842105266,301.5219678166475,90915.49707602338,0,0,1,1,0,0,0,1,0.0,177.27777777777774,146.0,216.375,0,0,0,0,0,0,10,1460,8,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3962449,172.31.66.5-117.4.90.109-445-55888-6,117.4.90.109,55888,172.31.66.5,445,6,20/02/2018 12:15:48,757562,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,601.9309310657081,11.880215744717924,94695.25,130515.85575022786,253481.0,30.0,757494.0,189373.5,126227.23105178216,253511.0,36.0,757532.0,252510.66666666663,1162.8969573153647,253820.0,251598.0,0,0,0,0,112,92,6.600119858176625,5.2800958865413,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4006946,172.31.66.64-52.84.124.94-54470-443-6,52.84.124.94,443,172.31.66.64,54470,6,20/02/2018 03:46:33,6586,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.67446097783176,6586.0,0.0,6586.0,6586.0,6586.0,6586.0,0.0,6586.0,6586.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,303.67446097783176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
250763,192.168.10.15-209.197.3.41-53258-80-6,192.168.10.15,53258,209.197.3.41,80,6,03/07/2017 11:08:01 PM,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
849657,172.31.64.84-52.36.71.24-51880-443-6,52.36.71.24,443,172.31.64.84,51880,6,20/02/2018 01:49:08,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,64240,63695,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5021172,172.31.67.67-72.30.2.182-53938-443-6,172.31.67.67,53938,72.30.2.182,443,6,20/02/2018 02:51:03,62339735,13,14,840.0,5925.0,257.0,0.0,64.61538461538461,91.72107942156158,1460.0,0.0,423.21428571428567,622.1423505883556,108.51826688066608,0.4331105995237227,2397682.115384615,11544926.066739354,58921371.0,0.0,62339735.0,5194977.916666667,16962394.772333767,58982434.0,28.0,59076810.0,4544370.0,16345858.741455209,58946640.0,0.0,0,0,0,0,284,292,0.2085347331040146,0.2245758664197081,0.0,1460.0,241.6071428571429,473.7594591480736,224448.0251322752,0,0,1,1,0,0,0,1,1.0,250.5555555555556,64.61538461538461,423.21428571428567,0,0,0,0,0,0,13,840,14,5925,8192,70,6,20,3295508.0,0.0,3295508.0,3295508.0,58921371.0,0.0,58921371.0,58921371.0,Benign
7177565,172.31.64.117-5.39.216.253-3389-3475-6,172.31.64.117,3389,5.39.216.253,3475,6,20/02/2018 03:30:40,4409286,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453588177314876,4409286.0,0.0,4409286.0,4409286.0,4409286.0,4409286.0,0.0,4409286.0,4409286.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.453588177314876,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
167105,169.45.253.37-192.168.10.5-443-62382-6,192.168.10.5,62382,169.45.253.37,443,6,03/07/2017 08:47:12 PM,4027839,8,11,1643.0,6846.0,1000.0,0.0,205.375,367.5661019268702,1460.0,0.0,622.3636363636364,681.3422447973226,2107.581757860729,4.717169678331234,223768.83333333328,916050.7775444514,3893754.0,4.0,3984098.0,569156.8571428572,1466150.3320181083,3893754.0,102.0,134039.0,13403.9,20910.93214591619,44844.0,4.0,0,0,0,0,160,236,1.9861767066657827,2.730992971665452,0.0,1460.0,424.45,588.6193904741036,346472.7868421053,0,1,0,0,0,0,0,0,1.0,446.7894736842105,205.375,622.3636363636364,0,0,0,0,0,0,8,1643,11,6846,-1,17000,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1707079,172.31.0.2-172.31.67.46-53-61116-17,172.31.67.46,61116,172.31.0.2,53,17,20/02/2018 11:46:32,2347,1,1,31.0,127.0,31.0,31.0,31.0,0.0,127.0,127.0,127.0,0.0,67319.98295696634,852.1516829995738,2347.0,0.0,2347.0,2347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,426.0758414997869,426.0758414997869,31.0,127.0,63.0,55.42562584220408,3072.0,0,0,0,0,0,0,0,0,1.0,94.5,31.0,127.0,0,0,0,0,0,0,1,31,1,127,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
893674,169.254.169.254-172.31.65.10-80-51344-6,172.31.65.10,51344,169.254.169.254,80,6,20/02/2018 03:24:17,80,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4697566,172.31.0.2-172.31.67.24-53-50787-17,172.31.67.24,50787,172.31.0.2,53,17,20/02/2018 12:29:03,520,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,226923.0769230769,3846.153846153847,520.0,0.0,520.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1923.0769230769235,1923.0769230769235,51.0,67.0,56.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4795861,172.31.0.2-172.31.67.42-53-54719-17,172.31.67.42,54719,172.31.0.2,53,17,20/02/2018 03:31:02,1875,1,1,35.0,83.0,35.0,35.0,35.0,0.0,83.0,83.0,83.0,0.0,62933.33333333334,1066.6666666666667,1875.0,0.0,1875.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,533.3333333333334,533.3333333333334,35.0,83.0,51.0,27.71281292110204,768.0,0,0,0,0,0,0,0,0,1.0,76.5,35.0,83.0,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1224666,172.31.0.2-172.31.66.114-53-50937-17,172.31.66.114,50937,172.31.0.2,53,17,20/02/2018 03:13:52,121338,2,2,78.0,200.0,39.0,39.0,39.0,0.0,100.0,100.0,100.0,0.0,2291.1206711829764,32.96576505299247,40446.0,69009.87556140064,120131.0,306.0,121032.0,121032.0,0.0,121032.0,121032.0,120437.0,120437.0,0.0,120437.0,120437.0,0,0,0,0,16,16,16.482882526496233,16.482882526496233,39.0,100.0,63.4,33.411076007815126,1116.3,0,0,0,0,0,0,0,0,1.0,79.25,39.0,100.0,0,0,0,0,0,0,2,78,2,200,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4962204,8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 03:13:51,103365297,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.599814461907849,1694513.0655737706,2299192.0141632142,16116955.0,296351.0,103365297.0,1694513.0655737706,2299192.0141632142,16116955.0,296351.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.599814461907849,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,62,0,0,0,-1,-1,0,0,73865803.0,0.0,73865803.0,73865803.0,12273504.5,5435459.823409653,16116955.0,8430054.0,Benign
6951428,169.254.169.254-172.31.67.124-80-51433-6,172.31.67.124,51433,169.254.169.254,80,6,20/02/2018 03:07:47,85,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,23529.41176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7733807,152.101.118.11-172.31.67.19-51223-3389-6,152.101.118.11,51223,172.31.67.19,3389,6,20/02/2018 05:19:04,12318909,8,8,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,197.625,406.1217050167528,221.5293578351784,1.2988163156331458,821260.6000000002,2543592.5768977343,9980171.0,3.0,12318909.0,1759844.1428571432,3772154.221364649,10265058.0,3.0,12115519.0,1730788.4285714284,3646240.716547335,9980171.0,201654.0,0,0,0,0,172,172,0.6494081578165729,0.6494081578165729,0.0,1173.0,160.5294117647059,312.0440909645339,97371.51470588232,0,0,0,1,0,0,0,0,1.0,170.5625,143.5,197.625,0,0,0,0,0,0,8,1148,8,1581,8192,62852,5,20,290246.0,0.0,290246.0,290246.0,9980171.0,0.0,9980171.0,9980171.0,Benign
4350509,172.31.0.2-172.31.66.91-53-60617-17,172.31.66.91,60617,172.31.0.2,53,17,20/02/2018 09:22:38,665,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,269172.93233082705,3007.5187969924814,665.0,0.0,665.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1503.7593984962411,1503.7593984962411,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7434143,169.254.169.254-172.31.65.116-80-49976-6,172.31.65.116,49976,169.254.169.254,80,6,20/02/2018 02:06:08,54,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
823328,172.31.64.76-196.22.142.116-50405-443-6,196.22.142.116,443,172.31.64.76,50405,6,20/02/2018 10:58:03,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6189433,138.108.7.20-172.31.64.40-443-49649-6,172.31.64.40,49649,138.108.7.20,443,6,20/02/2018 10:21:27,5096540,7,10,889.0,5545.0,559.0,0.0,127.0,206.990337938755,1460.0,0.0,554.5,650.0364519693406,1262.425096241764,3.335596306513831,318533.74999999994,1248357.9469254,4999721.0,0.0,96818.0,16136.333333333332,15620.269647693882,35009.0,297.0,5070183.0,563353.6666666665,1663694.749291693,4999751.0,0.0,0,0,0,0,152,212,1.3734808320939305,1.9621154744199003,0.0,1460.0,357.44444444444434,539.4880167913259,291047.3202614379,0,0,0,1,0,0,0,0,1.0,378.470588235294,127.0,554.5,0,0,0,0,0,0,7,889,10,5545,8192,132,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
141545,184.72.116.124-192.168.10.5-443-59725-6,192.168.10.5,59725,184.72.116.124,443,6,03/07/2017 08:19:35 PM,991289,8,8,898.0,6940.0,533.0,0.0,112.25,191.3431845813021,4096.0,0.0,867.4999999999999,1388.2607824180584,7906.876803838235,16.140600773336534,66085.93333333332,197726.40162733765,775981.0,40.0,940548.0,134364.0,284071.0532038302,775981.0,179.0,215257.0,30751.0,28016.796295555763,56295.0,700.0,0,0,0,0,160,184,8.070300386668267,8.070300386668267,0.0,4096.0,461.05882352941177,1007.9258697064628,1015914.5588235294,0,1,0,0,0,0,0,0,1.0,489.875,112.25,867.5,0,0,0,0,0,0,8,898,8,6940,-1,114,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1079589,172.31.0.2-172.31.65.66-53-61886-17,172.31.65.66,61886,172.31.0.2,53,17,20/02/2018 09:11:34,260,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,407692.30769230775,7692.307692307693,260.0,0.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3846.153846153847,3846.153846153847,45.0,61.0,50.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
4161093,172.31.0.2-172.31.66.75-53-59080-17,172.31.66.75,59080,172.31.0.2,53,17,20/02/2018 09:24:09,69331,2,2,68.0,252.0,34.0,34.0,34.0,0.0,126.0,126.0,126.0,0.0,4615.539946055877,57.69424932569846,23110.333333333336,21558.1808447126,42679.0,1.0,26651.0,26651.0,0.0,26651.0,26651.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,28.847124662849232,28.847124662849232,34.0,126.0,70.8,50.39047529047528,2539.2,0,0,0,0,0,0,0,0,1.0,88.5,34.0,126.0,0,0,0,0,0,0,2,68,2,252,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
6605053,151.139.237.113-172.31.66.118-443-50240-6,172.31.66.118,50240,151.139.237.113,443,6,20/02/2018 11:11:41,228,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,337719.29824561405,13157.894736842103,114.0,128.69343417595164,205.0,23.0,228.0,114.0,128.69343417595164,205.0,23.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,13157.894736842103,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7133198,172.31.0.2-172.31.67.97-53-64050-17,172.31.67.97,64050,172.31.0.2,53,17,20/02/2018 11:47:45,818,1,1,43.0,71.0,43.0,43.0,43.0,0.0,71.0,71.0,71.0,0.0,139364.30317848412,2444.9877750611245,818.0,0.0,818.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1222.4938875305622,1222.4938875305622,43.0,71.0,52.33333333333334,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,78.5,43.0,71.0,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
